geoid,knoopnr,naam,lat,lon
10046,54,FNW,51.413048828751066,5.040242959939866
10048,24,FNW,51.216372403802524,5.011837688700461
10049,25,FNW,51.23472300021328,5.028270992917672
10051,20,FNW,51.20488866853716,4.99930824790179
10052,21,FNW,51.20269669549237,4.985416681912908
10055,79,FNW,51.1754794035193,4.979776277495626
10067,46,FNW,51.315266252269865,4.958472783805113
10069,1,FNW,51.332121644692634,4.941143000653032
10070,90,FNW,51.28108016258166,4.95170845664954
10075,22,FNW,51.198258652503085,4.962574412688525
10076,1,FNW,51.18382206159005,4.95962572230351
10077,23,FNW,51.19070882810329,4.953746764077948
10078,13,FNW,51.1868818433603,4.933868391960802
10079,29,FNW,51.20947696463208,4.90003505951534
10080,90,FNW,51.189333194333834,4.838275078710325
10082,73,FNW,51.178124709678336,4.694337375186366
10083,97,FNW,51.2040679085898,4.691665122233476
10085,95,FNW,51.22428331714573,4.694846746135722
10086,53,FNW,51.263334074824016,4.784481624928409
10088,33,FNW,51.41176994840082,4.707975526079101
10089,94,FNW,51.41736868261523,4.692709913541907
10090,51,FNW,51.44646679772531,4.689290590978503
10093,85,FNW,51.18184797556858,4.589415402144074
10095,77,FNW,51.2015761799435,4.551635125574967
10096,56,FNW,51.20748235616435,4.615228273646649
10097,78,FNW,51.21504491286281,4.576741220795888
10098,71,FNW,51.213281419081426,4.648952220889104
10099,74,FNW,51.18840024094648,4.66679306373546
10105,25,FNW,51.22499458460709,4.568624311591559
10108,43,FNW,51.26374942213621,4.563315931871816
10110,40,FNW,51.306608237436386,4.577445844431539
10111,81,FNW,51.34413053594202,4.646390349300325
10112,69,FNW,51.32776495859059,4.629907070569395
10113,97,FNW,51.364995113974075,4.676404134378659
10114,96,FNW,51.38346046549332,4.652662611685928
10115,96,FNW,51.38230045485571,4.644780858380782
10117,95,FNW,51.41044468744216,4.660420916129559
10120,42,FNW,51.468013326816504,4.542534501205375
10126,89,FNW,51.43320955635539,4.409854903420087
10127,82,FNW,51.42873896592001,4.451671682763551
10128,57,FNW,51.43027814342379,4.489896564360093
10131,84,FNW,51.35532572295895,4.385479706809337
10135,97,FNW,51.366875947626625,4.311513677831692
10136,18,FNW,51.358326334393425,4.333516141315397
10139,11,FNW,51.310499557052715,4.479949679907438
10140,10,FNW,51.29649301471152,4.48208978974565
10142,77,FNW,51.297976744994536,4.4480157656646
10143,96,FNW,51.27710729782524,4.431225514515778
10146,78,FNW,51.2725225113178,4.449139088570808
10150,55,FNW,51.24227502194205,4.381616462396292
10151,54,FNW,51.24094119156175,4.400786965552186
10152,27,FNW,51.22122499362475,4.386461421925635
10153,56,FNW,51.23178044798053,4.401439076939329
10159,57,FNW,51.2193187344616,4.394201470401957
10161,31,FNW,51.24596839272377,4.467779968647908
10162,3,FNW,51.21646221942981,4.461848543854036
10163,13,FNW,51.213527074651985,4.419577781163481
10164,59,FNW,51.20848108153413,4.382716368435239
10167,16,FNW,51.241524717662905,4.500092042559358
10168,30,FNW,51.24418660626108,4.49759709470904
10169,21,FNW,51.25081454699742,4.522444311988647
10170,22,FNW,51.234884021924614,4.514662753151739
10174,79,FNW,51.20849490816858,4.53672746212445
10175,1,FNW,51.19957611790745,4.529801780476137
10176,84,FNW,51.183962669840476,4.544342619333026
10177,53,FNW,51.17994654727844,4.506471782268815
10179,2,FNW,51.203030835595214,4.497555654310913
10180,15,FNW,51.21097859532925,4.498789518846668
10181,5,FNW,51.19412100915935,4.481045313744341
10182,4,FNW,51.195962725125106,4.433057677150812
10183,40,FNW,51.18799171593025,4.403119602436961
10185,41,FNW,51.20331609168033,4.371356315914275
10186,44,FNW,51.208373900825755,4.367889384605022
10187,20,FNW,51.20678630257043,4.361338901522908
10188,42,FNW,51.17853080248239,4.343324384722776
10189,50,Waasland,51.2121032032349,4.297745390809061
10190,47,Waasland,51.19261621134219,4.309108680160328
10191,48,Waasland,51.18096988543395,4.306486016195705
10192,67,Waasland,51.18581570986717,4.296688923620508
10195,52,Fietsnetwerk Vlaams-Brabant,50.7938907339555,5.09834154581206
10198,3,Vlaamse Ardennen,50.767298140500316,3.483136713115381
10205,47,Scheldeland,51.00294748277038,3.942642241406843
10206,13,FNW,51.28668494560091,4.423507631947262
10208,98,FNW,51.33188786139761,4.640074747316826
10211,9,FNW,51.18131288817875,4.740475992341663
10215,84,Leiestreek,51.08814739653829,3.525855846146885
10221,13,FNW,51.17726064800168,4.681169811279352
10228,32,Zeeuws-Vlaanderen,51.30393680471742,3.609042249472127
10345,74,Meetjesland,51.127116701028804,3.452019925302177
10763,41,FNW,51.126994104432136,4.68327443062495
10827,83,Fietsnetwerk Vlaams-Brabant,50.90401422163738,4.759939143270825
10831,26,Fietsnetwerk Vlaams-Brabant,51.00921058431418,4.327022526659071
10832,94,Vlaamse Ardennen,50.741814264036094,3.551659049314702
10833,91,Vlaamse Ardennen,50.73773804790883,3.630314236463767
10834,78,Leiestreek,50.91378445268359,3.449522626635028
10835,87,Leiestreek,50.948404361212404,3.493225697067144
10836,20,Leiestreek,50.989739696774535,3.606219860502019
10839,53,Waasland,51.25287617462182,4.115596003753828
10840,15,Waasland,51.293448922108986,4.287998047467576
10841,17,Waasland,51.30940520848626,4.251009298835124
10842,13,Waasland,51.3235822957402,4.204009329088403
1005779,23,West-Vlaanderen,50.80842693163424,2.832715528695412
1005784,61,West-Vlaanderen,50.81176974462703,2.852603914624231
1005803,59,West-Vlaanderen,50.80875194703415,2.912898327674874
1005808,85,West-Vlaanderen,50.832183869814685,2.948429491246735
1005888,74,West-Vlaanderen,51.12120849691407,2.632051265998185
1005959,46,West-Vlaanderen,51.19116924158316,2.913248098965548
1005960,20,West-Vlaanderen,51.185986979504015,2.938438261886526
1005961,83,West-Vlaanderen,51.17932256874625,2.937654577924033
1005962,94,West-Vlaanderen,51.18765935066556,2.993199166476372
1005963,11,West-Vlaanderen,51.20678997172577,2.956285802279033
1005966,16,West-Vlaanderen,51.18660935768626,2.858631565311384
1005967,17,West-Vlaanderen,51.17759469458565,2.87613857977997
1005969,26,West-Vlaanderen,51.22483777206864,2.99065392170017
1005971,98,West-Vlaanderen,51.25432990021362,3.044923735291239
1005972,78,West-Vlaanderen,51.266616677972806,3.033333595540626
1005973,6,West-Vlaanderen,51.272920389989686,3.032536829245676
1005974,96,West-Vlaanderen,51.24516615053812,2.988101803204245
1005976,10,West-Vlaanderen,51.22474828377731,2.940444032881861
1005977,12,West-Vlaanderen,51.232126029116564,3.00306236125859
1005978,31,West-Vlaanderen,51.28982297327535,3.06634907637119
1005979,2,West-Vlaanderen,51.29260380180638,3.116490833629042
1005980,89,West-Vlaanderen,51.293856277365634,3.121527065144774
1005981,29,West-Vlaanderen,51.293569398918294,3.138852675004653
1005982,26,West-Vlaanderen,51.30673596852421,3.142044173563401
1005983,84,West-Vlaanderen,51.29149841791361,3.167152988589134
1005984,88,West-Vlaanderen,51.29072545951986,3.182057848295492
1005985,33,West-Vlaanderen,51.323118320290995,3.159327051859739
1005986,76,West-Vlaanderen,51.313746683816085,3.133994127389259
1005987,80,West-Vlaanderen,51.312677262604666,3.130426034776316
1005988,36,West-Vlaanderen,51.34023840458993,3.226643599442871
1005989,38,West-Vlaanderen,51.31540546708656,3.240142120719292
1005990,39,West-Vlaanderen,51.32770966466496,3.264985333306747
1005991,62,West-Vlaanderen,51.32581121805495,3.270385394021077
1005992,68,West-Vlaanderen,51.34716919789958,3.288207687718013
1005993,13,West-Vlaanderen,51.34377418626089,3.253681079518651
1005994,49,West-Vlaanderen,51.349369009923976,3.325917342260749
1005995,73,West-Vlaanderen,51.33895230424456,3.312330106600336
1005996,33,West-Vlaanderen,51.32456888831776,3.308965805271187
1005997,83,West-Vlaanderen,51.320430846939054,3.324790025212111
1005998,53,West-Vlaanderen,51.323370921611435,3.36791884579872
1005999,50,West-Vlaanderen,51.33650437507086,3.365233717148571
1006001,45,West-Vlaanderen,51.35093976246578,3.325642260856957
1006002,59,West-Vlaanderen,51.336813607821085,3.357818720890734
1006004,52,West-Vlaanderen,51.334693724398306,3.355560805636914
1006006,42,West-Vlaanderen,51.14545678125308,2.97333853609
1006007,34,West-Vlaanderen,51.13592343613661,2.987475363007136
1006008,76,West-Vlaanderen,51.13838097290876,2.919577576849689
1006009,24,West-Vlaanderen,51.12884709822728,2.925544243713214
1006010,26,West-Vlaanderen,51.112212348798465,2.943611245628322
1006011,29,West-Vlaanderen,51.08972547654984,2.972610631404364
1006012,31,West-Vlaanderen,51.08349849138424,2.999719534130664
1006014,64,West-Vlaanderen,51.15128740883973,3.044750099857755
1006015,55,West-Vlaanderen,51.14134126756359,3.081017286199323
1006016,44,West-Vlaanderen,51.166885486664086,3.088938403734062
1006017,54,West-Vlaanderen,51.166923951270924,3.097871751655587
1006019,65,West-Vlaanderen,51.18295465926814,3.039245912365494
1006020,45,West-Vlaanderen,51.17546307745731,3.039373214245476
1006021,38,West-Vlaanderen,51.172937089191,3.03116368069152
1006023,29,West-Vlaanderen,51.21039431027773,3.00258106542087
1006024,66,West-Vlaanderen,51.210295962972914,3.002919073203499
1006025,60,West-Vlaanderen,51.18829025403858,2.994235633131737
1006026,62,West-Vlaanderen,51.18538069902816,3.00512266056872
1006027,50,West-Vlaanderen,51.19000058311041,3.10101282987349
1006028,40,West-Vlaanderen,51.204069370940985,3.082458764989692
1006029,47,West-Vlaanderen,51.20118960886729,3.038372975013263
1006030,59,West-Vlaanderen,51.2150074799478,2.997506457386109
1006031,27,West-Vlaanderen,51.211641102046066,3.001867879156523
1006032,93,West-Vlaanderen,51.2045474574577,3.082531456137421
1006033,56,West-Vlaanderen,51.20952019203137,3.124315296349065
1006034,9,West-Vlaanderen,51.20332785403643,3.075567473867965
1006035,25,West-Vlaanderen,51.201622855478526,3.039645716086415
1006036,39,West-Vlaanderen,51.23051398661281,3.118299553089861
1006037,28,West-Vlaanderen,51.225617615011394,3.077134113500873
1006038,23,West-Vlaanderen,51.21452570301904,3.070969247971497
1006039,33,West-Vlaanderen,51.208805112122306,3.042777640698923
1006040,20,West-Vlaanderen,51.23526283829035,3.116467738477351
1006041,58,West-Vlaanderen,51.23181049413028,3.156387248775752
1006042,64,West-Vlaanderen,51.217547481203816,3.172195191021601
1006043,32,West-Vlaanderen,51.2554943702841,3.155846116703585
1006044,86,West-Vlaanderen,51.25745481781606,3.153794053332354
1006045,15,West-Vlaanderen,51.277442045339264,3.122610862157749
1006046,81,West-Vlaanderen,51.267006184063824,3.158803378428984
1006049,69,West-Vlaanderen,51.26985287942447,3.20584196341655
1006050,11,West-Vlaanderen,51.253278116679866,3.176185251566481
1006051,90,West-Vlaanderen,51.25266354179043,3.245806061125673
1006052,10,West-Vlaanderen,51.238486191192465,3.261637924392547
1006053,34,West-Vlaanderen,51.25290105256935,3.278759120164624
1006054,92,West-Vlaanderen,51.268029679643625,3.290652761175044
1006055,25,West-Vlaanderen,51.273460885857446,3.284309065952344
1006056,55,West-Vlaanderen,51.262633826294994,3.271088301640706
1006057,35,West-Vlaanderen,51.25490641931607,3.247698585470229
1006058,95,West-Vlaanderen,51.27760623925177,3.279700839216896
1006059,85,West-Vlaanderen,51.28425287878672,3.270670498554902
1006060,22,West-Vlaanderen,51.26551217745701,3.295010671819781
1006061,67,West-Vlaanderen,51.25732475473795,3.319667779645333
1006062,63,West-Vlaanderen,51.25137387858361,3.337182344775981
1006063,82,West-Vlaanderen,51.25103992691936,3.33834202713164
1006064,17,West-Vlaanderen,51.26761332305258,3.296200507453547
1006065,20,West-Vlaanderen,51.2742463206158,3.285352808305437
1006066,40,West-Vlaanderen,51.30111140126481,3.358663127864348
1006067,54,West-Vlaanderen,51.302574649303835,3.357009954383032
1006068,57,West-Vlaanderen,51.29212863160135,3.335484124539209
1006069,74,West-Vlaanderen,51.29088016816457,3.332672428904402
1006070,47,West-Vlaanderen,51.27310259982427,3.302661142766047
1006071,44,West-Vlaanderen,51.27704067494075,3.300835338830682
1006072,30,West-Vlaanderen,51.20895653109322,3.124363778722029
1006073,48,West-Vlaanderen,51.202210013868516,3.137026715306692
1006074,68,West-Vlaanderen,51.18944767481158,3.140991271239135
1006075,61,West-Vlaanderen,51.17105985430249,3.158516843890263
1006076,73,West-Vlaanderen,51.16997097670539,3.156875006510805
1006077,67,West-Vlaanderen,51.15728106397267,3.175335860975123
1006079,70,West-Vlaanderen,51.1859843440401,3.183288814656885
1006080,99,West-Vlaanderen,51.1672176730338,3.187415269013063
1006081,57,West-Vlaanderen,51.189309987574674,3.187597248992492
1006082,26,West-Vlaanderen,51.20962610569999,3.171191132443915
1006083,65,West-Vlaanderen,51.2171927124562,3.173080676001198
1006084,36,West-Vlaanderen,51.21760917740475,3.186822774638377
1006085,4,West-Vlaanderen,51.217560227080305,3.201119853108739
1006086,46,West-Vlaanderen,51.20526627489752,3.211766906352973
1006087,49,West-Vlaanderen,51.2010361645767,3.214211606162533
1006088,5,West-Vlaanderen,51.20037746218967,3.228099975974819
1006089,3,West-Vlaanderen,51.22129899397775,3.232370000807483
1006090,23,West-Vlaanderen,51.22169491010174,3.231597528257365
1006091,27,West-Vlaanderen,51.22220351617849,3.220357338945078
1006092,12,West-Vlaanderen,51.22386115332389,3.253316667156932
1006093,42,West-Vlaanderen,51.24773302736944,3.283113668816132
1006094,6,West-Vlaanderen,51.25243037005051,3.279432507522158
1006095,60,West-Vlaanderen,51.252162279372165,3.317999296220019
1006096,15,West-Vlaanderen,51.24957859422224,3.342733521790338
1006097,21,West-Vlaanderen,51.24081913724811,3.320147202466824
1006098,61,West-Vlaanderen,51.23498500079294,3.301364226223148
1006099,18,West-Vlaanderen,51.21892410390921,3.260267826790426
1006100,85,West-Vlaanderen,51.07908916105834,3.061174619867887
1006101,71,West-Vlaanderen,51.07054582807961,3.059225217373678
1006103,32,West-Vlaanderen,51.070514773984,3.013318235822358
1006104,97,West-Vlaanderen,51.06864140052517,3.008332905159291
1006105,35,West-Vlaanderen,51.0404924207712,3.027487348508379
1006106,36,West-Vlaanderen,51.03877556702218,3.029694603753998
1006107,43,West-Vlaanderen,51.02748193944485,3.041540422944303
1006109,70,West-Vlaanderen,51.08728200235359,3.072570494201111
1006110,63,West-Vlaanderen,51.10631276978644,3.108940187807696
1006112,77,West-Vlaanderen,51.14675481200367,3.121838034305282
1006114,74,West-Vlaanderen,51.13182361629659,3.180740160519115
1006116,88,West-Vlaanderen,51.090015532008024,3.145884551171805
1006117,8,West-Vlaanderen,51.07346390860045,3.145478495778872
1006118,72,West-Vlaanderen,51.084585241772785,3.152496243325192
1006119,1,West-Vlaanderen,51.07561555129757,2.602172285298696
1006121,75,West-Vlaanderen,51.07358187468139,2.666160975593979
1006123,81,West-Vlaanderen,51.06555880647816,3.100219078329762
1006124,86,West-Vlaanderen,51.08809605829277,2.672697477047939
1006126,69,West-Vlaanderen,51.18158026095137,3.233875999264633
1006128,71,West-Vlaanderen,51.160081635886,3.258920914487742
1006129,76,West-Vlaanderen,51.14315561821303,3.293008776479056
1006130,68,West-Vlaanderen,51.1266969184513,3.261620511160723
1006131,85,West-Vlaanderen,51.11633568991244,3.238724215121679
1006132,83,West-Vlaanderen,51.130522266995015,3.233761861962837
1006133,13,West-Vlaanderen,51.14323077784882,3.212202500881224
1006134,24,West-Vlaanderen,51.19180352880652,3.261247996173922
1006136,81,West-Vlaanderen,51.17802268499321,3.324511875150358
1006138,89,West-Vlaanderen,51.15234488434007,3.298765280471613
1006139,72,West-Vlaanderen,51.17986873711302,3.272269149475845
1006140,75,West-Vlaanderen,51.202552690551826,3.292107755924414
1006141,38,West-Vlaanderen,51.204888969527,3.303238597193432
1006142,80,West-Vlaanderen,51.18845668119373,3.324310931918465
1006143,17,West-Vlaanderen,51.186319643914956,3.359861541440027
1006145,78,West-Vlaanderen,51.20568010288685,3.363529258924482
1006149,65,West-Vlaanderen,51.24323873589292,3.396705044562046
1006150,66,West-Vlaanderen,51.23322201713439,3.366002592925025
1006151,16,West-Vlaanderen,51.22481694430589,3.327610217080668
1006152,52,West-Vlaanderen,51.21217777214948,3.28519431722821
1006153,6,West-Vlaanderen,51.10586822062957,2.698456568863746
1006154,66,West-Vlaanderen,51.118805019694896,2.67930966858523
1006155,83,West-Vlaanderen,51.068630786109004,2.663180324180197
1006156,4,West-Vlaanderen,51.06904519031388,2.666150432972749
1006157,94,West-Vlaanderen,51.14444845482176,3.359358854133022
1006158,26,West-Vlaanderen,51.14457310320591,3.386260780664065
1006160,33,West-Vlaanderen,51.139627823450226,3.329049492439673
1006162,59,West-Vlaanderen,51.13254456368129,3.338069029120676
1006163,96,West-Vlaanderen,51.128144255403555,3.367182356848395
1006164,62,West-Vlaanderen,51.12620871378055,3.373178701557714
1006165,92,West-Vlaanderen,51.1094769487897,3.185563588987729
1006166,90,West-Vlaanderen,51.085743819251455,3.160085298400125
1006167,82,West-Vlaanderen,51.063669872991944,3.177904403578837
1006168,6,West-Vlaanderen,51.058230836656264,3.212004708005689
1006169,12,West-Vlaanderen,51.055184701687296,3.172138893747111
1006170,89,West-Vlaanderen,51.05271268140379,3.173619286082397
1006171,22,West-Vlaanderen,51.08635161921057,3.264712199754095
1006172,11,West-Vlaanderen,51.09579416845837,3.262082919641422
1006175,21,West-Vlaanderen,51.04596190836015,3.208368263360617
1006176,60,West-Vlaanderen,51.105477113132366,3.278715816284319
1006177,47,West-Vlaanderen,51.10829108252479,3.282160188486948
1006178,28,West-Vlaanderen,51.10684601300306,3.300718871298908
1006179,29,West-Vlaanderen,51.10888872533892,3.313411878304482
1006180,20,West-Vlaanderen,51.116599734309794,3.319120604993892
1006181,97,West-Vlaanderen,51.11073927404754,3.346511508429449
1006184,31,West-Vlaanderen,51.096379433524156,3.32162412056373
1006185,32,West-Vlaanderen,51.09992882294128,3.302457419643576
1006186,35,West-Vlaanderen,51.07440142420117,3.328634937117504
1006187,34,West-Vlaanderen,51.06628869315838,3.302003109638825
